Estimate	Est.Error	Q2.5	Q97.5
abad1241	0.0139993946077062	1.13888373417071	-2.24227103144656	2.21649247076562
abar1238	-2.38666228457439	1.2459106033125	-5.07509003743432	-0.169615875793982
abau1245	0.58897325480668	1.13144807375531	-1.57427660926499	2.91390363762925
abee1242	-0.600391604018273	1.27778684164801	-3.25770166253595	1.79071498309342
abkh1244	0.286928585280813	1.34359453647494	-2.27678403042668	3.02117222614432
abua1245	-0.576758944575677	1.13070232605288	-2.83540007161766	1.55401486823124
abui1241	-0.379985120255734	1.17269970398625	-2.72253163718546	1.90045548259368
abun1252	-1.44966532627916	1.34121566497948	-4.36065515031127	1.00013839456124
acha1249	-0.339294278086642	1.31453035383689	-2.946017828059	2.24829109048295
acha1250	0.0150403516304503	1.31817917352141	-2.65179165115214	2.67211732152702
ache1245	0.295581953602764	1.33882031166876	-2.31712481582373	3.01348265791625
ache1246	-0.418217394215648	1.28526100335195	-3.0396373546435	2.02335607520572
achi1256	0.465124097942206	1.33966084786538	-2.07571789552124	3.19236101085355
achi1257	-0.971120043190639	1.29821565137017	-3.77138414963909	1.42244081125396
achu1248	-0.103560980665139	1.32993010521181	-2.72484718794868	2.56469780683049
acol1236	0.163126118319771	1.36065101394849	-2.4966575237999	2.97438116399129
adan1251	-0.283955426014082	1.15634902476757	-2.56510859806371	1.96834170128046
adny1235	0.302790468165663	1.27169171614589	-2.09698813659219	2.93578349613497
adon1237	0.314038885468043	1.11223720646638	-1.84259690893548	2.53579629430609
adze1240	-0.225383409593187	0.99069682596311	-2.18729224610009	1.76334265354814
aeky1238	-0.256260365971513	1.20293678426751	-2.66411789893337	2.1428211323232
afar1241	-0.535028368305668	1.28095783505707	-3.25122058652634	1.86500699900664
aghe1239	-2.42404143199384	1.26162055346164	-5.16920076450088	-0.167583055086598
aghu1255	-1.26672987774129	1.26741263179642	-3.85922619073237	1.08924063414304
agob1244	0.68993483741736	1.32005904510725	-1.81851668520532	3.40059564057282
agua1253	0.122788604832465	1.33895921981254	-2.44179731729536	2.77838527000012
agus1235	-0.558352142017016	1.1878094759593	-2.94197912767504	1.69369212736345
agut1237	-0.600693047739591	1.18735219279115	-3.06673614495443	1.58251892118981
aheu1239	-0.201552185513148	1.33179324782913	-2.92444797759821	2.34537305305063
ahin1234	0.298718214076531	1.05579628119808	-1.76698035054338	2.35702239552869
aika1237	1.07837003793215	1.23929034722135	-1.20187880125937	3.67694182017561
aime1238	-0.976818087941548	1.25485099310242	-3.56507658069691	1.38984352549137
ainu1240	0.273332051272678	1.33945194639396	-2.37600886703735	2.94556982921548
aito1238	-0.321151963236525	1.30323775827411	-2.96966838438143	2.1847335653768
ajab1235	-0.338805438411728	1.23366166591681	-2.84106519518178	2.02326533443493
ajas1235	-0.145750838903788	1.36413508795012	-2.80721317498228	2.56180189252419
ajie1238	0.867100478330704	1.08392484172069	-1.17378245547764	3.03283527497861
akan1250	0.354603659606201	1.21365493908096	-1.98042880330464	2.85096147791861
akei1237	0.481350665843767	1.00483754177598	-1.46356204804405	2.53037192667817
akha1245	-0.608607105233274	1.28305352581086	-3.23838037849951	1.7928003411476
akoo1248	-1.75835610327273	1.2271653745367	-4.27321014324797	0.526426160869007
akun1241	1.15851267537359	1.25171890038039	-1.17967765845716	3.79283659207689
alab1237	0.0722422107655666	1.37281931632766	-2.66135056352618	2.79674938304694
alab1254	0.0327974846395212	1.15202391677823	-2.21076205588758	2.31940284550435
alac1244	-0.491304193928137	1.24292437885526	-2.97171446867064	1.99567428915162
alag1248	0.318160885042269	1.12941726814969	-1.88232469601209	2.61402029944722
alam1246	-0.49307801528859	1.105231198321	-2.67173576623066	1.68719381108314
alba1269	0.0173089257063373	1.17362271773956	-2.26875156874399	2.40404012663556
aleu1260	0.209808398054262	1.31262356252658	-2.30105916799351	2.84996810642438
alor1247	-0.206359926703504	1.12639679671221	-2.41746033169937	2.0081925660114
aluk1238	0.334764456328515	1.21912743806503	-2.00828567282953	2.86064663557265
alya1239	-0.119626738424186	1.34684628946172	-2.81107088436247	2.52003432870931
amah1246	-0.53516521749226	1.28977722329591	-3.21883814121855	1.95856614196781
amam1246	-0.603404118450391	1.08628017281353	-2.77687586860387	1.53262068098926
amap1240	0.473323378268543	1.13898915345337	-1.72781922318064	2.81823306767409
amar1272	0.0750092008473316	1.0100133633017	-1.87696101775431	2.15737626567442
amar1274	0.263370137276465	1.288128824584	-2.19450768532506	2.92209985964757
amas1236	0.0240198487904182	1.38420299061462	-2.68833816395064	2.84685663407682
ambu1247	-0.543254556726641	1.124683408039	-2.77295978419856	1.67183886505187
amdo1237	0.0789021391267987	1.37999038790114	-2.67409567582422	2.78265387176691
amha1245	-0.261233390942433	1.27817392333528	-2.81447827428775	2.29195475743546
amii1238	0.255469705558378	1.31606338938463	-2.36581389508586	2.93691720904099
amri1238	-0.192928721423525	1.3134418637231	-2.89087490085462	2.38181828917891
anei1239	0.298883510027233	1.13937147711626	-1.88669646335078	2.62195929423134
anem1249	0.468885381718746	1.04718873144276	-1.53349469204836	2.65006318268164
anfi1235	-0.557048600845583	1.34538099813787	-3.30153376764242	2.03176363121868
anga1288	-0.680486290656484	1.16789724234495	-3.09323783722119	1.52335890622899
anga1290	-0.700928567624224	1.0040614191775	-2.72427412961315	1.2466326551759
ango1257	0.161743140382457	1.22609674791019	-2.28615470320563	2.60022839926874
anin1240	0.211280554458795	1.35051963768853	-2.46776440968849	2.89514449942242
anuf1239	-0.418446978419163	1.26203303961782	-3.00666408992354	2.0162221269636
