Estimate	Est.Error	Q2.5	Q97.5
abad1241	1.688815448145	1.22563116639259	-0.29113925	4.38538
abar1238	0.8559303627995	1.02534498782826	-0.960326275	3.0300645
abau1245	1.298322901763	1.07792988770358	-0.48888935	3.608901
abee1242	-0.6976961090485	1.17667282645698	-3.3497265	1.469114
abkh1244	0.262296687203	1.2021646928319	-2.01384575	2.64680475
abua1245	0.4161523537105	0.988522672260084	-1.507776	2.3830505
abui1241	-0.28427929566205	1.05482713775572	-2.49462475	1.77379875
abun1252	-0.784241951335	1.15311457333653	-3.36358475	1.38675075
acha1249	-0.5440500310715	1.11182685380595	-2.85983	1.60352575
acha1250	0.0863321346105	1.23929314808154	-2.4661045	2.61181375
ache1245	-0.29094118616515	1.09670128468135	-2.5880635	1.78096375
ache1246	0.012439502828	1.17024765637939	-2.301382	2.46296825
achi1256	-0.4158878824115	1.21811219884699	-3.069089	1.78521625
achi1257	0.9310666288789	1.21606214173309	-1.2460775	3.53098625
achu1247	-0.1805662545405	1.1330033747148	-2.4243735	2.11782175
achu1248	-0.58751503608	1.17054782875466	-3.1208825	1.5601815
acol1236	-0.057037499775	1.12208908914103	-2.48124225	2.24367375
adan1251	-0.2818842285925	1.06879223654437	-2.57175625	1.73054825
adon1237	0.389686602001	1.07325625876436	-1.6576155	2.61846325
adze1240	0.093389517877	0.925042915601095	-1.749451	1.9669655
aeky1238	0.783258645394	1.18095419939278	-1.3100855	3.33911175
afar1241	0.2835917514	1.13294812478852	-1.86372275	2.70676775
aghe1239	0.6549886098815	1.01003552720882	-1.222108	2.79324
aghu1255	0.6293770033895	1.27354969028587	-1.75754025	3.4588505
agob1244	0.6927703106485	1.13596728127703	-1.42249525	3.1423835
agus1235	-0.261920721511	1.135354259935	-2.57328025	1.89500825
agut1237	-0.38417669327735	1.15697773420648	-2.86053325	1.7947345
aheu1239	-0.232261190442	1.17188480525279	-2.769221	2.122828
aime1238	0.54591178111885	1.06936849480365	-1.4842975	2.863737
ainu1240	0.0237358609645	1.21758026217463	-2.47036675	2.495611
aito1238	0.2406310065985	1.06057643983468	-1.809759	2.4103405
ajab1235	1.0082814453695	1.20504696461255	-1.07527225	3.52080775
ajas1235	-0.3792851891065	1.18849445548999	-2.86372925	1.9638915
ajie1238	-0.4912666790725	1.08707721620157	-2.849784	1.450345
akei1237	-0.328106964024	1.07505952540969	-2.55926725	1.78299925
akha1245	0.047496334740995	1.05200328613418	-2.0635565	2.12607975
akoo1248	-0.3213849294515	1.11568193719046	-2.664247	1.8252705
akun1241	-0.2067677066105	1.15815096467786	-2.631698	2.05507
alab1237	0.28485069577015	1.11815218631861	-1.8758715	2.61163275
alab1254	-0.5480841498802	1.08210497655577	-2.8864685	1.500356
alac1244	-0.2615239516092	1.09284357733433	-2.45222375	1.7711565
alag1248	-0.8358935868695	1.16262635187295	-3.3570075	1.16775824999999
alam1246	0.664723462015	1.02762963482133	-1.20402725	2.832987
alba1269	0.2171398898355	1.11693745880974	-2.00698125	2.43539825
aleu1260	0.524429159689	1.23449363142107	-1.7689305	3.26524875
alor1247	-0.19376496562695	1.08546700037086	-2.515745	1.86980725
aluk1238	-0.5370177849746	1.06344102603464	-2.706016	1.458692
amah1246	0.2515352844845	1.11378891639355	-1.90410325	2.56669825
amam1246	1.1362253231565	1.10079036496452	-0.718505975	3.50537175
amap1240	1.12030165517	1.05424777662531	-0.739399275	3.3071495
amar1272	-0.1745601350215	0.94074084272902	-2.08300125	1.66002975
amar1274	-0.1619379932601	1.14784479870162	-2.5100575	2.0967395
amas1236	-0.1401468981055	1.1361429052309	-2.4069515	2.08354575
ambu1247	0.550242706571	1.0062808965018	-1.30441975	2.666534
amdo1237	0.3074189095625	1.19849229893314	-1.9938405	2.8534165
amha1245	0.2669449638645	1.10664365061022	-1.8575435	2.66172624999999
amii1238	0.451369741415	1.10949988594684	-1.749902	2.79180675
amis1246	-0.66546739626	1.17502884285713	-3.15336775	1.47122075
amri1238	0.36889719193	1.06676812362829	-1.68771875	2.602888
anei1239	0.066930440135	1.0780467876475	-2.19249975	2.16778475
anem1249	-0.217868174505	0.929376771858485	-2.066291	1.60092575
anfi1235	-0.3086651897015	1.11011209417442	-2.609379	1.81245424999999
anga1288	-0.278570608589	0.970770182466376	-2.364399	1.672153
anga1290	0.617494093465	0.965948179794582	-1.158647	2.6928415
ango1257	0.141665025514	1.15960028468313	-2.12347425	2.54330299999999
anin1240	0.26432162356	1.16718765065732	-2.01217425	2.65357775
anta1255	-0.142727508424	1.18862745847552	-2.61976325	2.0833715
anua1242	-0.4499882463655	1.0790024064417	-2.835263	1.59521975
anut1237	-0.17827068755	1.18280211059397	-2.55110125	2.00810975
anuu1241	0.299774901435	1.10501211165658	-1.8611235	2.66284975
aona1235	-0.2426498772015	0.992844572401322	-2.32754775	1.615398
aoua1234	-0.3818472073745	1.16655696072146	-2.806981	1.88161725
apat1240	-0.0220960038315	1.02649133053513	-2.08666075	1.923303
apin1244	0.063859982735	1.1965243066422	-2.450405	2.48228299999999
apma1240	-0.253570522092	1.01834515730548	-2.40405775	1.69724775
apma1241	0.819025633435	0.998216604337815	-1.05151925	2.86856425
apur1254	0.199825851957	1.12140078570925	-1.87644375	2.6063055
arak1252	-0.3418481549595	1.06525889101543	-2.606866	1.66585125
aram1253	0.4224554479815	1.09416649889779	-1.65611825	2.806507
arao1248	-0.359306997245	1.1344419648256	-2.78126825	1.77587475
arap1274	0.454596188665	1.11923141112495	-1.6933965	2.9301975
araw1273	0.05115982349	1.16633662078742	-2.235693	2.415317
araw1276	0.107674616465	1.14996757895815	-2.16379275	2.41388325
arbo1245	0.4225285549735	1.01916702655312	-1.52816675	2.539437
arch1244	0.83540474801	1.2239816151348	-1.38187025	3.472745
area1240	-0.48235567118	1.08066716976591	-2.8297765	1.55734925
aree1239	1.54195516748	1.15998501793431	-0.343992175	4.14401175
argo1244	0.25874173351	1.12343411670901	-1.946527	2.71100799999999
arhu1242	0.285316071688	1.14680544754443	-2.01919475	2.66156025
arig1246	0.2201219672965	1.09347420841501	-1.95780325	2.476051
arop1242	0.6702914679538	0.976434309961966	-1.14483625	2.74829375
arop1243	0.1136411993785	1.04681691941619	-1.944159	2.23293925
aros1241	-0.39166652148	1.17922029897312	-2.8765125	1.754137
arta1239	0.2510916826649	1.0542154461195	-1.7906215	2.42476725
asha1243	0.2975306479165	1.11526258620879	-1.80091075	2.70033725
ashe1272	0.006839654065	1.04793739707993	-2.107705	2.10256325
asoa1238	0.3803422514096	1.11775408255413	-1.76426175	2.71849075
assi1247	0.14272590115	1.14477439920529	-2.12274625	2.557946
asur1254	0.7763789709655	1.18681417355056	-1.4433365	3.34157
asut1235	-0.2701703884706	1.19957749039692	-2.814157	2.13081325
athp1241	0.111821501285	1.05762890005441	-2.0322125	2.3104915
atii1237	-0.3329939135595	1.20108654374228	-2.9582595	1.87102725
aton1241	0.253500604013	1.10547791701253	-1.90800175	2.49892025
aulu1238	0.000597498518	0.896604150751914	-1.74299625	1.8762025
auuu1241	0.6015832930715	0.926447938713156	-1.149527	2.53824175
auye1238	1.1528469236845	1.18250794201798	-0.85462055	3.70162125
avac1239	0.05675280457706	1.17277203354471	-2.29500575	2.497005
avat1244	0.98342534168755	1.1299439726381	-0.978849925	3.4215625
avok1242	-0.30201820206	1.04497563203758	-2.5138145	1.6805875
awac1239	0.095740132001	1.12146967952857	-2.1146405	2.35245824999999
awad1243	0.27108225063985	1.10020175618194	-1.9223915	2.5722265
awad1244	0.336446122	1.02016892439352	-1.7148735	2.47616425
awap1236	0.133690705048	0.968843240728914	-1.81408525	2.1206945
awar1248	0.1442541158225	0.954907934806621	-1.6864025	2.1319325
awar1249	1.048416405071	1.01032668161329	-0.67652595	3.2773155
awet1244	0.2630857913315	1.16346249702794	-2.0095815	2.654647
awji1241	0.680548832135	1.24144256378401	-1.70572225	3.334169
awtu1239	0.7242199312615	0.940473071653157	-1.00341	2.6923015
axam1237	0.0590576866775	0.908178726880023	-1.71725475	1.9698075
axiy1235	0.0585672702445	1.11756521058987	-2.24532475	2.1966335
ayac1239	0.2077517518415	1.13075972371414	-2.070378	2.46312125
ayiw1239	-0.36686382230485	1.08021752896834	-2.54392775	1.62719575
azha1235	0.1403129689715	1.10188985109894	-2.080382	2.341556
baba1264	0.760273862854	1.05201430075885	-1.114707	3.0351185
baba1266	0.5186429905051	1.03804816196885	-1.425645	2.65940025
babi1235	0.014786132347	1.23709327250494	-2.486671	2.591684
bada1257	-0.45508970284445	1.09784752349523	-2.690491	1.63962625
bafa1247	-0.3205302410435	1.12422203872826	-2.57942175	1.905401
bafi1243	0.155670836117	1.06307418514777	-1.97174075	2.3360895
bafu1246	0.52784673035	1.02587386636812	-1.3477975	2.71629325
baga1272	0.3568064468995	1.15504348585874	-1.83730375	2.731591
baga1273	0.2355660351615	1.1018303906417	-1.887849	2.490425
bagi1246	0.76297299214	1.04613501598043	-1.1507095	3.02658225
bagv1239	0.9310177840045	1.22958723907207	-1.3194325	3.60158475
baha1259	-0.159912718292	1.20392074780536	-2.78989075	2.21497775
baim1244	0.161327269985	1.12313215135667	-1.99834375	2.43797475
baka1272	-0.4020501118115	1.13733592367551	-2.864372	1.6749265
baka1274	-0.4450816096121	1.06314624328124	-2.69383275	1.5803025
baki1244	0.244140989951	0.938959642118957	-1.49696025	2.2402725
bala1311	-0.18421495241	1.20016414209763	-2.692976	2.128542
bala1315	-0.0293018689365	1.18442467417163	-2.50269175	2.29073175
bala1316	-0.374870454616	1.13633793754666	-2.84066075	1.65367575
bali1278	-0.202652698592	1.20778451459028	-2.71075475	2.187066
balo1261	-0.3674263790874	1.23082440274196	-2.997911	2.0423935
balu1257	-0.306462158757	1.1988130529256	-2.84606375	1.968877
bamb1262	-0.97140961819025	1.17876069224802	-3.555302	1.1037095
bamb1269	0.1396919329551	1.19358343560968	-2.2351025	2.57758175
bamb1270	-0.200297206107	1.18708089300294	-2.77564025	2.0281895
bamu1253	0.42550248448305	1.08372774254334	-1.755124	2.6808245
bamw1238	-0.6909807583905	1.20776393957454	-3.37537375	1.590754
band1340	-0.5090631465345	1.09928960638817	-2.81849225	1.5528225
band1344	0.74301843845	1.13672932386832	-1.33995025	3.244556
bang1354	-0.15459077751	1.22275686346261	-2.597695	2.3176125
bang1363	0.349362041963	1.19346837825506	-1.93332875	2.919343
bang1369	0.4768967041785	1.06586822268066	-1.537276	2.6566555
bani1255	0.16361724758	1.11285288821179	-1.9716215	2.4031655
bann1247	1.169016003565	1.03777722878509	-0.640810925	3.35154325
bant1281	0.33642573873	1.01351328405047	-1.61739225	2.428017
bant1288	-0.288298737646765	1.16112989755578	-2.77536925	1.94527025
bara1357	-0.4774766208285	0.994842664767805	-2.5561635	1.34961
bara1369	1.016485322883	1.26596348289216	-1.1648485	3.75886525
bara1370	-0.301456227394	1.20859928808715	-2.823069	2.05161499999999
bard1255	0.20426391795	1.23912450339461	-2.2863535	2.96105525
bare1276	0.230900257482	1.16478259494708	-1.99231625	2.6714325
bare1279	0.2415074055195	1.03790014275609	-1.83352	2.335743
barg1252	1.2645982764165	1.058597414224	-0.671865575	3.49572525
bari1286	-0.174166245415	0.944988302914811	-2.125943	1.7065045
baro1253	-0.9041878014085	1.04940706092277	-3.11515	0.99846525
basa1282	-0.1060604806305	1.10640095871762	-2.363737	2.10055125
bash1264	0.0149099696485	1.16356883907753	-2.3895665	2.41989624999999
basq1248	-0.033842925335	1.23614590766717	-2.5221375	2.35542875
bata1285	0.2364469193615	1.17540148809364	-2.00162575	2.768515
bata1289	0.3202342067815	1.15885422862217	-1.8829985	2.76264675
bata1293	0.941650464933	1.23156990142674	-1.271331	3.506993
bats1242	1.0241783984515	1.19335644501404	-1.237588	3.52709025
baur1253	-0.8912389497885	1.13872561703253	-3.262508	1.282267
bauz1241	1.365018261945	1.17718720306667	-0.573612175	3.8685845
bawm1236	-0.3297459290645	1.07160916228148	-2.517543	1.77752775
bayb1234	0.329795484821	1.163303557359	-1.9076235	2.66332725
bebe1248	-0.043795210798	1.13739307979919	-2.41586825	2.1893535
beja1238	0.4064746430555	1.14984684298995	-1.7197005	2.87482325
beka1241	-0.247036820638	1.16683738213975	-2.7181435	1.9576155
bekw1241	-0.2546635803825	1.15652851521334	-2.70401675	1.98781525
bela1254	1.01890142630235	1.23199471658573	-1.216516	3.559556
bela1260	-0.442807373038	1.12505453651238	-2.9087225	1.665736
beli1257	-0.6763394813655	1.11912322738714	-3.0677295	1.46876775
bell1243	-0.0953332008521	1.17680287688621	-2.48397925	2.17555125
belu1239	0.0765628087075	1.05157236023486	-2.0221915	2.16720125
bemb1257	-0.080584872305	1.24020728645657	-2.6764535	2.3479795
beng1282	0.162997900292	1.160018153761	-2.10583975	2.53266075
bent1238	0.30394166394	1.18302063838861	-1.997024	2.7888155
bert1248	-0.993225123348	1.21278044700822	-3.571467	1.19310025
bezh1248	1.00645447905	1.22663042455657	-1.2615955	3.60535475
bhoj1244	0.176308031784	1.1114317819375	-1.89253275	2.51548025
biak1248	-0.06095937345	1.09810253859623	-2.2904505	2.04741675
biao1253	-0.501651191911	1.09657044177571	-2.89414475	1.591418
biao1254	-0.590451686925	1.22471562652612	-3.2584105	1.6566735
biao1256	-0.661644741671	1.18721131910415	-3.15837875	1.455236
biat1246	-0.337007363762	1.17485916642881	-2.85560025	1.89413525
bidy1244	-0.249296215423	1.1608570814858	-2.685531	1.98099225
bier1244	0.2280105631855	0.93875880394789	-1.515133	2.2154775
bign1238	-0.109969667077	0.955767786189299	-2.06321775	1.85971525
biha1246	0.20537212173285	1.11809230403415	-1.933413	2.51753625
bila1255	0.0344373933183	1.08309624802935	-2.167389	2.2406775
bilb1241	1.0214338633575	0.993502715658715	-0.688061875	3.2340165
bili1260	0.479190089535	1.19512836062426	-1.77315175	2.96399874999999
bilu1245	0.235093575372835	1.0959358226549	-1.82586125	2.56046675
bimi1240	0.83147626479	1.16230161752931	-1.2012335	3.41102125
bina1277	1.3627342319983	1.21269775362981	-0.70614985	3.94913225
bine1240	0.7801469401245	1.12796470607412	-1.23399725	3.2391625
bini1246	-0.16897583673	1.13422562448707	-2.41857075	2.12961875
bira1253	0.3052333647085	1.0077964587365	-1.69406475	2.294228
birr1240	0.617866827185	1.16068357656404	-1.4151075	3.03850325
bisu1244	0.0639332726215	1.09835908661033	-2.09586775	2.26596725
biwa1243	0.7289373518845	0.972300876813812	-1.13796125	2.69951775
blab1237	-0.59984127081455	1.0330264574062	-2.97976575	1.2941705
blan1242	-0.170400171077	1.14130357497709	-2.50479525	2.06554775
bodo1267	0.76684873527075	1.20043330892002	-1.43079725	3.39018475
bodo1269	0.225361132615	1.08580443566506	-1.89820775	2.50150375
bodo1272	1.047118282631	1.23231643970608	-1.000523	3.7419635
boht1238	1.151601861393	1.23611830189398	-1.00941575	4.0138985
boka1249	0.538406033227	1.08212860659105	-1.51509375	2.85986825
bola1250	-0.3754044738455	0.994036403739794	-2.3543705	1.54600875
bolg1251	0.3227494285275	1.073092011043	-1.8696865	2.51744075
bolo1262	-0.38197907045765	1.22759316949548	-3.01571875	1.92031599999999
boly1239	-0.06490089713	1.08319590778833	-2.300042	2.092411
bomb1262	-0.703545915329	1.1993101626351	-3.2513625	1.5340085
bomk1234	0.7705643380755	1.24494605591979	-1.4204245	3.44462625
bona1250	0.5204434362855	1.17748855841981	-1.71181025	3.16185775
bond1245	0.90220552764175	1.11661719991473	-1.0755135	3.3051565
bond1247	-0.1816314764875	1.21873055225711	-2.779555	2.22162175
bong1284	-0.23980971947165	1.25143578389774	-2.80242725	2.2591355
bong1289	-0.336307337042	1.18675269119003	-2.7260495	1.8657935
bora1263	-0.2543939390005	1.11682994615243	-2.6724	1.83199825
bord1248	0.282589981249	1.16110103903938	-2.04385025	2.680789
bori1243	0.330759090709	1.03467321648762	-1.700445	2.57140075
boro1277	-0.90697418685435	1.19943951775692	-3.4690395	1.393005
boro1282	0.174733257035	1.17808509468328	-2.1033685	2.69394925
boto1242	-0.38043417899965	1.16742627567921	-2.7876545	1.762743
boun1243	0.205903718115	1.11937914433573	-2.010025	2.41662075
boun1245	0.6783497481775	1.13272241319142	-1.36697725	2.946549
bouy1240	-0.2069031386307	1.15647223177587	-2.54992725	2.105852
brah1256	0.1589335935055	1.18012810022315	-2.05570725	2.67536975
bret1244	-0.410476481343	1.18106203070882	-2.87161925	1.7256715
brib1243	0.20726818151325	1.16569570825322	-2.05822075	2.620619
bube1242	-0.105811628673	1.14868842766807	-2.5148165	2.193279
bubi1250	-0.1615734536695	1.15019610227361	-2.56291525	2.180458
budu1248	0.6120698476632	1.14921056124426	-1.513029	3.10685099999999
budu1265	0.5602368556305	1.12530573992211	-1.4941605	2.90085525
budz1238	-0.53620205328664	1.1968727704384	-3.057056	1.660333
buga1247	0.2623193980863	1.06605486306079	-1.82156625	2.41227075
buga1250	0.547430908584	0.983273318964046	-1.30403975	2.59331275
bugh1239	-0.5451143169065	1.07325250993211	-2.8475235	1.55226875
bugi1244	-0.2558407529635	1.14800417996004	-2.6438635	2.04508875
bugl1243	0.121656397038	1.12746221999942	-2.00216375	2.49693425
buhu1237	1.3022133143815	1.15407433901152	-0.62706135	3.76335099999999
bujh1238	-0.371363038045	1.00736617054682	-2.426678	1.6334325
buka1257	-0.359962435423	1.16917103395804	-2.8991585	1.9102995
buki1249	0.4993331518905	1.01020351087568	-1.3892875	2.57517875
bull1247	0.7119718999015	1.18976350798628	-1.41681	3.33795775
bulo1242	0.062388128673	1.17629972258998	-2.34778925	2.52928175
bulu1251	0.978330098974	1.23752291078626	-1.26325725	3.6217725
bumt1240	0.5966411785025	1.16000434172848	-1.49519525	3.0443495
buna1276	0.637689192729	1.05813065589695	-1.3138495	2.8202655
bund1253	0.099352076576	1.20412388332154	-2.311124	2.61272
bura1267	0.063584412385	1.12697195833699	-2.2129085	2.24026875
bura1292	-1.1277357769115	1.09792558542603	-3.4440015	0.785532649999999
bure1242	-0.14927287994575	1.0791540570347	-2.26545375	1.99280874999999
burj1242	0.25907232222885	1.14758183568167	-1.974907	2.6509885
buru1296	0.34787765956	1.1356357985266	-1.7939465	2.8937015
buru1303	-0.1262527329915	1.11726727573652	-2.399895	2.06167375
buru1320	-0.32680461005475	1.13305790711533	-2.63160975	1.90543125
busa1253	0.4685493754595	1.14907856643638	-1.595841	2.81811749999999
bush1247	-0.0548962854245	1.20116372664394	-2.5293225	2.3729605
buwa1243	-0.66696092917295	0.995220537930931	-2.79312575	1.2125665
