Options:
Model:                           Discrete: Independent
Tree File Name:                  pruned_tree.trees
Data File Name:                  BT_data.txt
Log File Name:                   res_indep.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2860010446
Precision:                       64 bits
Cores:                           5
Analysis Type:                   MCMC
Sample Period:                   30000
Iterations:                      30300000
Burn in:                         300000
MCMC ML Start:                   False
Schedule File:                   res_indep.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       None
    beta1                        None
    alpha2                       None
    beta2                        None
Prior Information:
    Prior Categories:            100
    Priors
        alpha1 - Hyper Prior gamma (0.00,10.00) (0.00,10.00) 
        beta1 - Hyper Prior gamma (0.00,10.00) (0.00,10.00) 
        alpha2 - Hyper Prior gamma (0.00,10.00) (0.00,10.00) 
        beta2 - Hyper Prior gamma (0.00,10.00) (0.00,10.00) 
Tree Information
     Trees:                      100
     Taxa:                       1993
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	alpha1 - Shape	alpha1 - Scale	beta1 - Shape	beta1 - Scale	alpha2 - Shape	alpha2 - Scale	beta2 - Shape	beta2 - Scale	
480000	-2307.807829	1	0.255744	0.182777	0.223132	0.163603	0.250000	0.250000	0.250000	0.250000	0.913876	0.558774	1.239102	2.006121	8.728524	0.062420	0.138347	7.125575	
510000	-2309.284167	1	0.295689	0.181151	0.256928	0.195999	0.250000	0.250000	0.250000	0.250000	3.059259	0.168297	1.554650	1.378645	0.986428	2.824139	0.945992	4.012583	
540000	-2310.389115	1	0.228480	0.172885	0.209793	0.165855	0.250000	0.250000	0.250000	0.250000	1.036099	2.742281	1.392797	0.130693	1.168979	0.183894	0.427620	7.296950	
570000	-2307.882926	1	0.275852	0.182681	0.226114	0.183472	0.250000	0.250000	0.250000	0.250000	0.673082	0.273493	5.515913	0.030570	1.655877	0.184235	0.641643	5.228508	
600000	-2309.910898	1	0.261396	0.173787	0.212596	0.189509	0.250000	0.250000	0.250000	0.250000	1.549508	1.553930	0.483734	6.157505	3.179239	0.111218	0.731137	6.408380	
630000	-2309.006047	1	0.251103	0.181715	0.252605	0.163225	0.250000	0.250000	0.250000	0.250000	0.477660	1.688966	0.529870	6.222468	1.197868	5.400240	0.689447	3.389541	
660000	-2310.189754	1	0.271155	0.178048	0.225700	0.206526	0.250000	0.250000	0.250000	0.250000	0.843468	1.868478	0.434902	8.235562	3.085718	0.042974	3.553163	0.068883	
690000	-2308.322478	1	0.267774	0.185781	0.268184	0.193687	0.250000	0.250000	0.250000	0.250000	0.376346	8.099671	0.332682	2.684925	0.822074	2.325814	0.561862	4.368825	
720000	-2308.559961	1	0.250316	0.194521	0.221277	0.168931	0.250000	0.250000	0.250000	0.250000	1.629203	0.491873	0.418347	6.592822	0.193987	8.129333	0.182755	8.389105	
750000	-2309.204303	1	0.304864	0.214667	0.222959	0.179408	0.250000	0.250000	0.250000	0.250000	0.236530	3.788449	0.194711	2.683201	0.455425	8.109422	0.397023	2.391589	
780000	-2308.810074	1	0.290092	0.206698	0.265563	0.194706	0.250000	0.250000	0.250000	0.250000	2.908977	0.089979	0.279499	1.600440	1.722948	0.051591	0.474999	0.371236	
810000	-2308.224996	1	0.262756	0.191083	0.215442	0.173716	0.250000	0.250000	0.250000	0.250000	0.587222	1.568793	1.049171	0.825210	2.292181	1.321664	0.589644	0.543387	
840000	-2308.273217	1	0.297666	0.196538	0.248599	0.191599	0.250000	0.250000	0.250000	0.250000	1.478948	0.173091	1.361569	0.731820	0.730394	0.764527	0.935358	1.920516	
870000	-2309.459893	1	0.250839	0.194313	0.216549	0.151815	0.250000	0.250000	0.250000	0.250000	2.645314	0.086524	3.949758	0.022536	0.600561	2.996400	1.180505	1.070832	
900000	-2310.087862	1	0.320484	0.205348	0.255015	0.192445	0.250000	0.250000	0.250000	0.250000	0.317009	6.610605	1.405336	0.679263	1.392300	3.058582	2.699455	0.051026	
930000	-2308.486056	1	0.263013	0.172645	0.262567	0.199468	0.250000	0.250000	0.250000	0.250000	0.210282	5.627354	1.945650	0.435245	0.114442	8.739295	6.434002	0.045089	
960000	-2309.027570	1	0.288739	0.185092	0.214326	0.156823	0.250000	0.250000	0.250000	0.250000	0.599267	7.591214	0.614995	9.227439	0.536429	6.292551	0.445479	3.318895	
990000	-2310.996016	1	0.291427	0.228928	0.258225	0.171429	0.250000	0.250000	0.250000	0.250000	1.329569	0.168633	0.815550	7.073834	7.542980	0.036203	0.880293	2.262411	
1020000	-2311.427242	1	0.293123	0.215623	0.284339	0.189679	0.250000	0.250000	0.250000	0.250000	6.404236	0.052364	4.234133	0.038455	1.120427	8.568088	2.619697	0.064571	
1050000	-2307.891697	1	0.258120	0.168197	0.242539	0.178902	0.250000	0.250000	0.250000	0.250000	6.404236	0.052364	4.234133	0.038455	1.120427	8.568088	2.619697	0.064571	
1080000	-2309.321915	1	0.259946	0.207060	0.232083	0.193251	0.250000	0.250000	0.250000	0.250000	0.391572	6.695105	0.256999	6.221083	1.240867	0.699572	0.118177	3.386083	
1110000	-2308.340929	1	0.283002	0.187172	0.260653	0.200862	0.250000	0.250000	0.250000	0.250000	0.330372	7.704507	0.760874	6.517787	1.366287	2.400745	0.268888	8.473221	
1140000	-2308.429324	1	0.265080	0.174100	0.218064	0.178486	0.250000	0.250000	0.250000	0.250000	0.693473	1.371029	3.945452	0.112740	7.195607	0.036944	1.953378	0.106200	
1170000	-2308.577358	1	0.249864	0.181368	0.247962	0.164143	0.250000	0.250000	0.250000	0.250000	0.644248	1.426059	0.194975	1.920259	0.510876	1.090777	2.183179	0.125091	
1200000	-2311.017002	1	0.332173	0.225220	0.229618	0.169406	0.250000	0.250000	0.250000	0.250000	0.381822	0.963969	2.980768	0.128876	0.869763	7.989055	1.016480	0.159032	
1230000	-2308.095064	1	0.255110	0.188649	0.230439	0.189947	0.250000	0.250000	0.250000	0.250000	1.219686	2.794240	0.544150	7.411949	0.337969	7.284583	1.281906	2.771816	
1260000	-2308.102743	1	0.272326	0.207704	0.238916	0.186156	0.250000	0.250000	0.250000	0.250000	0.331088	1.572897	6.661943	0.035627	3.226089	0.149888	1.150152	0.308044	
1290000	-2309.508290	1	0.300911	0.208221	0.212759	0.174937	0.250000	0.250000	0.250000	0.250000	0.365710	1.367190	0.451411	0.832681	1.403825	3.619951	0.221617	6.919983	
1320000	-2309.043373	1	0.270995	0.196255	0.274363	0.192351	0.250000	0.250000	0.250000	0.250000	0.684137	3.596228	0.805435	4.719550	1.278800	0.250430	0.254710	0.497577	
1350000	-2307.953481	1	0.256530	0.167299	0.237941	0.174487	0.250000	0.250000	0.250000	0.250000	1.928497	1.040902	0.669223	0.372011	0.271447	2.110408	0.966359	6.975754	
1380000	-2308.767588	1	0.274396	0.170677	0.221206	0.177040	0.250000	0.250000	0.250000	0.250000	0.962473	0.286988	0.606628	1.753737	7.137879	0.043073	0.942941	0.232135	
1410000	-2308.443333	1	0.257068	0.198390	0.243320	0.196325	0.250000	0.250000	0.250000	0.250000	1.610412	7.680880	2.863457	0.224369	0.586987	0.604794	2.920333	0.393081	
1440000	-2308.926933	1	0.289827	0.213374	0.261193	0.188242	0.250000	0.250000	0.250000	0.250000	0.601614	7.272212	1.833920	0.437691	0.323367	9.721867	1.220976	1.095314	
1470000	-2308.624869	1	0.286856	0.213000	0.221348	0.171261	0.250000	0.250000	0.250000	0.250000	0.483772	2.235950	0.589247	3.218137	0.642853	1.991217	0.244129	7.245031	
1500000	-2308.350223	1	0.270399	0.187345	0.243061	0.159302	0.250000	0.250000	0.250000	0.250000	0.982920	4.979512	0.544829	1.037769	1.701558	0.085800	0.425508	2.532969	
1530000	-2312.609834	1	0.293435	0.232615	0.221724	0.200292	0.250000	0.250000	0.250000	0.250000	2.403098	0.407805	4.109237	0.121143	0.262964	5.069517	0.458323	4.433239	
1560000	-2308.939094	1	0.300468	0.184495	0.242354	0.175456	0.250000	0.250000	0.250000	0.250000	0.469972	2.175826	1.295771	0.179314	8.747538	0.023987	0.491863	0.550279	
1590000	-2315.626588	1	0.310631	0.180278	0.208573	0.204370	0.250000	0.250000	0.250000	0.250000	0.160012	8.236929	7.265693	0.069525	0.368561	1.931322	0.424580	6.245920	
1620000	-2309.161616	1	0.268271	0.172559	0.232373	0.201101	0.250000	0.250000	0.250000	0.250000	2.092662	0.843781	0.103596	3.203705	0.627239	0.532907	0.335568	3.067819	
1650000	-2309.597591	1	0.297980	0.189864	0.263683	0.208439	0.250000	0.250000	0.250000	0.250000	0.653111	3.364995	3.227009	0.135215	1.134167	0.473117	0.597451	2.730963	
1680000	-2307.440723	1	0.275832	0.188876	0.231444	0.167085	0.250000	0.250000	0.250000	0.250000	0.197445	4.708100	0.471181	4.653996	0.658750	7.132876	0.622482	4.822178	
1710000	-2310.490497	1	0.253890	0.185101	0.218414	0.139162	0.250000	0.250000	0.250000	0.250000	1.182947	2.050816	0.242130	2.030688	0.723613	2.938772	0.594593	0.373007	
1740000	-2309.013763	1	0.267951	0.175378	0.212028	0.153158	0.250000	0.250000	0.250000	0.250000	7.157344	0.044990	2.079839	0.431389	2.111514	0.277860	0.231921	3.318206	
1770000	-2308.179508	1	0.299144	0.207952	0.237711	0.175628	0.250000	0.250000	0.250000	0.250000	7.457240	0.039914	0.911790	1.810410	0.481462	4.086752	1.196147	5.899757	
1800000	-2307.903581	1	0.289062	0.206793	0.245825	0.184951	0.250000	0.250000	0.250000	0.250000	1.769183	0.263659	0.738736	3.020845	0.760564	1.646916	0.600388	1.575136	
1830000	-2308.930280	1	0.275927	0.202903	0.243724	0.207329	0.250000	0.250000	0.250000	0.250000	1.395861	0.874774	1.678272	0.138757	0.166868	4.699933	0.683986	1.846543	
1860000	-2308.503433	1	0.266579	0.201803	0.260349	0.182814	0.250000	0.250000	0.250000	0.250000	1.221144	0.712438	1.394967	4.185828	0.701455	4.411016	1.763025	0.626528	
1890000	-2308.461800	1	0.299471	0.213730	0.239181	0.174714	0.250000	0.250000	0.250000	0.250000	0.954841	1.050575	1.161550	0.450271	0.938353	5.135818	0.294816	5.360548	
1920000	-2309.115317	1	0.265853	0.177802	0.211524	0.180899	0.250000	0.250000	0.250000	0.250000	0.708948	4.478725	0.216036	3.882883	0.876518	5.628099	0.797702	6.879989	
1950000	-2308.678848	1	0.242681	0.166476	0.256519	0.194374	0.250000	0.250000	0.250000	0.250000	1.041387	3.961147	0.274484	7.163357	0.297789	9.605355	4.296679	0.099983	
1980000	-2308.055166	1	0.241590	0.172185	0.232962	0.178583	0.250000	0.250000	0.250000	0.250000	1.846039	0.505857	0.213135	5.005398	1.245117	0.284741	0.165919	1.736106	
2010000	-2309.356703	1	0.244213	0.164066	0.266417	0.189116	0.250000	0.250000	0.250000	0.250000	0.141751	0.319561	0.440440	6.797084	0.688788	3.304800	1.288341	1.058879	
2040000	-2307.636087	1	0.269236	0.183854	0.223488	0.177789	0.250000	0.250000	0.250000	0.250000	0.932037	1.831753	0.209051	0.787927	1.210474	0.825022	0.889620	5.127359	
2070000	-2310.522708	1	0.311517	0.209877	0.206647	0.162250	0.250000	0.250000	0.250000	0.250000	1.068280	2.350530	0.394616	7.971389	0.376069	0.964348	0.878503	2.233227	
2100000	-2309.379297	1	0.253899	0.175948	0.277332	0.201696	0.250000	0.250000	0.250000	0.250000	0.287078	2.278273	0.790968	7.383574	0.786350	0.400629	0.634916	8.286662	
2130000	-2307.976141	1	0.289059	0.199248	0.240026	0.192995	0.250000	0.250000	0.250000	0.250000	0.879682	3.428921	0.578201	1.800564	1.554338	7.820216	0.588585	6.263750	
2160000	-2308.882538	1	0.246923	0.176156	0.227095	0.153049	0.250000	0.250000	0.250000	0.250000	1.245777	1.115551	0.595673	0.157519	1.693206	0.677129	0.433525	1.337272	
2190000	-2307.547555	1	0.285657	0.193002	0.237645	0.172188	0.250000	0.250000	0.250000	0.250000	0.515309	1.467332	5.634575	0.104874	2.150976	0.407175	0.153504	7.903328	
2220000	-2307.688128	1	0.264246	0.180376	0.254120	0.194604	0.250000	0.250000	0.250000	0.250000	1.739310	0.821468	0.523540	4.660210	0.805346	0.931008	0.106794	2.978674	
2250000	-2307.466035	1	0.256916	0.178598	0.242722	0.173995	0.250000	0.250000	0.250000	0.250000	1.246756	0.685002	2.578813	2.013790	0.261636	7.028744	0.131500	3.132724	
2280000	-2309.053293	1	0.268997	0.196875	0.258773	0.167275	0.250000	0.250000	0.250000	0.250000	0.604030	3.906855	0.783413	1.956013	1.391613	0.466595	9.582143	0.020616	
2310000	-2310.998627	1	0.294902	0.194092	0.195687	0.154528	0.250000	0.250000	0.250000	0.250000	0.314432	7.006333	0.511760	6.744261	0.975417	5.338446	0.262341	1.241480	
2340000	-2308.259952	1	0.245566	0.185831	0.227379	0.165272	0.250000	0.250000	0.250000	0.250000	1.499943	0.795943	0.643104	8.672557	0.514665	7.981087	0.891369	0.623283	
2370000	-2308.238566	1	0.274148	0.192339	0.212878	0.163666	0.250000	0.250000	0.250000	0.250000	0.625182	6.531764	0.912069	1.743578	7.317844	0.043916	0.628294	2.511893	
2400000	-2307.904695	1	0.273862	0.203093	0.250322	0.191935	0.250000	0.250000	0.250000	0.250000	1.201816	5.540900	3.324206	0.286397	0.342570	2.394898	0.904748	2.762863	
2430000	-2307.841125	1	0.250479	0.175464	0.252918	0.185150	0.250000	0.250000	0.250000	0.250000	0.653117	7.774734	0.820262	6.565187	0.550341	1.322007	0.907667	1.040542	
2460000	-2310.420965	1	0.273823	0.164278	0.259179	0.211490	0.250000	0.250000	0.250000	0.250000	0.918650	0.438579	2.584379	0.041794	0.231166	6.828011	0.381199	8.644852	
2490000	-2308.197617	1	0.284225	0.201621	0.225842	0.159121	0.250000	0.250000	0.250000	0.250000	1.457333	8.301632	0.604580	2.591530	0.350440	8.401995	0.155062	0.280410	
2520000	-2307.790388	1	0.268289	0.181709	0.219439	0.167203	0.250000	0.250000	0.250000	0.250000	2.095999	3.070569	3.769414	0.146193	1.516138	1.176187	0.844656	1.003020	
2550000	-2308.694938	1	0.299897	0.209027	0.242763	0.195570	0.250000	0.250000	0.250000	0.250000	0.947750	8.225178	2.336210	0.122922	0.991069	1.698259	1.785167	0.185453	
2580000	-2310.045853	1	0.285983	0.227796	0.224430	0.171436	0.250000	0.250000	0.250000	0.250000	0.390381	1.736197	0.347477	1.914248	0.147038	8.453426	3.035769	0.121744	
2610000	-2308.422608	1	0.248960	0.169168	0.243801	0.197992	0.250000	0.250000	0.250000	0.250000	0.195431	0.543948	1.287455	0.761041	0.565228	4.965650	0.380982	4.723392	
2640000	-2308.275718	1	0.243100	0.179010	0.255031	0.188295	0.250000	0.250000	0.250000	0.250000	0.463487	7.034841	0.250883	0.180261	0.964370	3.238706	0.897761	1.127512	
2670000	-2307.799134	1	0.253815	0.173227	0.250421	0.180148	0.250000	0.250000	0.250000	0.250000	3.235455	0.088763	0.794608	0.204598	1.294769	2.845254	0.267525	3.267654	
2700000	-2308.799961	1	0.258763	0.194649	0.263767	0.179573	0.250000	0.250000	0.250000	0.250000	0.501594	1.717759	1.042471	1.556240	1.110569	4.984657	3.343361	0.123788	
2730000	-2308.410505	1	0.285542	0.179190	0.224776	0.176328	0.250000	0.250000	0.250000	0.250000	9.094270	0.024771	0.487061	2.352783	0.200954	6.744346	0.718735	5.107757	
2760000	-2308.392005	1	0.291605	0.192386	0.258748	0.196176	0.250000	0.250000	0.250000	0.250000	7.241629	0.066965	0.683460	2.070496	1.599225	0.360547	0.641308	1.317198	
2790000	-2307.362072	1	0.254416	0.180467	0.237934	0.178643	0.250000	0.250000	0.250000	0.250000	1.622083	0.216572	0.637990	4.683381	1.154426	0.734243	1.691836	0.045554	
2820000	-2308.171089	1	0.283468	0.187646	0.218285	0.163277	0.250000	0.250000	0.250000	0.250000	0.446284	0.854389	1.793600	0.700846	0.884398	1.569671	0.209265	1.695606	
2850000	-2311.498392	1	0.329058	0.197474	0.238094	0.164846	0.250000	0.250000	0.250000	0.250000	0.215006	3.581626	0.399708	1.484721	7.031700	0.087600	0.874614	1.656658	
2880000	-2309.931203	1	0.278311	0.179299	0.276930	0.214772	0.250000	0.250000	0.250000	0.250000	0.976754	0.898970	0.471678	1.019908	0.509045	5.844989	0.893569	1.497530	
2910000	-2308.879571	1	0.252772	0.182270	0.265351	0.209681	0.250000	0.250000	0.250000	0.250000	1.630102	2.609542	0.366912	3.488373	5.831423	0.039217	1.867635	1.306783	
2940000	-2311.065814	1	0.242272	0.164274	0.282057	0.217383	0.250000	0.250000	0.250000	0.250000	0.952226	7.935854	1.316202	1.048576	7.913683	0.053392	0.253090	1.603370	
2970000	-2307.664560	1	0.276961	0.181432	0.226914	0.173209	0.250000	0.250000	0.250000	0.250000	1.545047	2.540387	0.893886	0.480413	0.563772	3.783624	0.853320	0.594153	
3000000	-2311.172524	1	0.268306	0.155632	0.214502	0.157022	0.250000	0.250000	0.250000	0.250000	5.537610	0.041336	1.966013	1.115780	0.393837	8.867543	0.712349	0.076750	
3030000	-2309.157069	1	0.258078	0.165789	0.266438	0.189483	0.250000	0.250000	0.250000	0.250000	1.193770	5.580271	0.241222	2.652218	0.345924	7.285017	2.344784	0.113153	
3060000	-2309.309841	1	0.302397	0.195806	0.213781	0.165806	0.250000	0.250000	0.250000	0.250000	0.635750	9.128468	2.539405	0.126898	0.353440	1.593677	0.448737	3.080015	
3090000	-2307.797918	1	0.265759	0.199180	0.226714	0.170024	0.250000	0.250000	0.250000	0.250000	2.886173	0.269541	0.372986	3.898893	3.015592	0.325517	1.591598	4.287352	
3120000	-2314.230476	1	0.261186	0.237768	0.234018	0.193926	0.250000	0.250000	0.250000	0.250000	0.920081	2.704622	1.616390	0.613711	1.209183	6.914125	0.847947	3.097206	
3150000	-2309.626795	1	0.283709	0.196887	0.217608	0.144440	0.250000	0.250000	0.250000	0.250000	0.473726	5.812953	9.145316	0.043268	0.641183	6.280678	2.138207	1.579168	
3180000	-2311.653576	1	0.284931	0.229996	0.273076	0.196120	0.250000	0.250000	0.250000	0.250000	1.722825	0.912254	0.193325	4.045072	0.666504	7.070303	0.886730	3.408413	
3210000	-2308.026362	1	0.293369	0.205002	0.246503	0.189071	0.250000	0.250000	0.250000	0.250000	1.108831	0.580803	0.940531	5.523285	1.097536	5.762755	0.487753	4.158035	
3240000	-2308.854004	1	0.239814	0.179976	0.218737	0.162366	0.250000	0.250000	0.250000	0.250000	0.312668	9.617897	1.982549	0.976410	0.314672	9.690544	2.058773	0.093753	
3270000	-2308.032634	1	0.250886	0.188301	0.245950	0.172016	0.250000	0.250000	0.250000	0.250000	1.143091	0.544060	2.199276	0.080648	0.244628	9.429090	0.991772	0.979275	
3300000	-2308.588407	1	0.253922	0.199788	0.253166	0.185001	0.250000	0.250000	0.250000	0.250000	1.484670	0.186351	0.463529	7.050566	1.477295	9.847560	0.892275	3.971850	
3330000	-2308.194200	1	0.271307	0.177487	0.234381	0.194484	0.250000	0.250000	0.250000	0.250000	0.439322	3.885943	3.138958	0.259172	1.247346	2.496282	1.260108	4.083111	
3360000	-2307.509281	1	0.267563	0.195266	0.241891	0.189428	0.250000	0.250000	0.250000	0.250000	4.110357	0.137656	0.132082	1.504786	0.453126	5.818681	0.316283	8.337664	
3390000	-2309.476686	1	0.267314	0.211564	0.253978	0.203785	0.250000	0.250000	0.250000	0.250000	1.249821	2.236321	1.020667	0.598407	0.728145	0.878042	0.435275	6.178147	
3420000	-2308.169463	1	0.256566	0.181890	0.263293	0.196893	0.250000	0.250000	0.250000	0.250000	0.840210	4.744084	0.309886	0.845009	3.967462	0.167036	0.620022	2.759304	
3450000	-2309.721222	1	0.283308	0.225583	0.238739	0.187652	0.250000	0.250000	0.250000	0.250000	2.164669	0.172596	0.459252	2.322127	2.997004	0.092104	1.107386	9.381315	
3480000	-2309.848002	1	0.303982	0.219890	0.236085	0.158367	0.250000	0.250000	0.250000	0.250000	0.909447	0.452445	2.054528	0.165810	6.508311	0.024858	0.457089	7.053651	
3510000	-2307.376424	1	0.261899	0.192166	0.240843	0.183078	0.250000	0.250000	0.250000	0.250000	3.054244	0.228679	1.785546	0.440231	1.721777	0.855529	0.278041	3.014000	
3540000	-2310.229197	1	0.314588	0.220238	0.239183	0.199016	0.250000	0.250000	0.250000	0.250000	1.162049	1.007855	0.932182	2.336545	0.304746	2.822543	0.742159	1.039415	
3570000	-2308.131541	1	0.276229	0.179983	0.237981	0.162582	0.250000	0.250000	0.250000	0.250000	0.595236	9.356978	1.850836	7.698245	0.747373	2.995581	1.440672	6.786953	
3600000	-2308.369653	1	0.293721	0.214840	0.238254	0.181300	0.250000	0.250000	0.250000	0.250000	0.412832	3.943379	3.639464	0.099161	0.754114	1.819290	0.529396	0.886932	
3630000	-2312.691128	1	0.245525	0.170461	0.302454	0.216147	0.250000	0.250000	0.250000	0.250000	0.350102	0.313991	0.416995	5.781938	1.795877	6.773917	0.988044	4.770966	
3660000	-2308.614590	1	0.239047	0.171849	0.233034	0.162847	0.250000	0.250000	0.250000	0.250000	0.516742	8.877022	0.554669	0.472519	0.995696	7.209985	0.370165	5.920053	
3690000	-2307.884063	1	0.287847	0.187942	0.238136	0.169425	0.250000	0.250000	0.250000	0.250000	0.668348	8.116646	7.527514	0.055113	0.250470	8.275566	0.364889	4.363562	
3720000	-2308.084171	1	0.281163	0.206414	0.223289	0.171812	0.250000	0.250000	0.250000	0.250000	2.366374	0.812393	2.436336	0.977103	0.399385	5.902375	0.703193	0.778012	
3750000	-2308.462183	1	0.241957	0.185405	0.236576	0.167411	0.250000	0.250000	0.250000	0.250000	0.740982	1.570441	1.943828	0.326050	1.645978	0.276103	0.066420	7.187016	
3780000	-2310.510572	1	0.271996	0.218016	0.267492	0.182625	0.250000	0.250000	0.250000	0.250000	0.475977	5.774873	0.280460	6.114141	1.766758	0.098636	4.649120	0.075131	
3810000	-2309.439424	1	0.300275	0.180495	0.239739	0.189512	0.250000	0.250000	0.250000	0.250000	2.758684	0.926868	0.471752	5.264596	0.494561	3.307775	0.598402	7.669476	
3840000	-2308.500154	1	0.280259	0.177254	0.246922	0.198847	0.250000	0.250000	0.250000	0.250000	1.349846	6.824622	0.723507	0.239299	0.416448	7.357838	1.604641	5.268996	
3870000	-2310.027700	1	0.244798	0.176002	0.280675	0.202319	0.250000	0.250000	0.250000	0.250000	0.557718	0.478431	6.025249	0.060302	3.288507	0.419967	4.884031	0.060986	
3900000	-2309.035823	1	0.262475	0.197010	0.262207	0.173497	0.250000	0.250000	0.250000	0.250000	1.371191	0.614685	6.227897	0.030433	2.751553	0.610384	6.735414	0.059190	
3930000	-2308.395490	1	0.249669	0.162657	0.243604	0.185581	0.250000	0.250000	0.250000	0.250000	0.815371	0.908287	6.654394	0.059927	3.733741	0.124764	3.865035	0.042944	
3960000	-2308.797974	1	0.255590	0.169646	0.220199	0.154742	0.250000	0.250000	0.250000	0.250000	0.401466	3.469908	7.646061	0.026853	2.368420	0.172070	0.685205	6.188086	
3990000	-2308.579329	1	0.247825	0.189193	0.218222	0.166280	0.250000	0.250000	0.250000	0.250000	1.067735	4.745853	0.249418	5.475154	8.405682	0.035542	1.379457	7.116088	
4020000	-2309.314835	1	0.243316	0.189676	0.214772	0.172717	0.250000	0.250000	0.250000	0.250000	5.916972	0.073350	1.575739	1.704590	1.388103	2.904725	1.197762	7.515579	
4050000	-2309.919198	1	0.282237	0.207549	0.246702	0.154442	0.250000	0.250000	0.250000	0.250000	0.405608	3.425366	2.636536	2.102736	1.159172	0.190298	0.560466	2.394120	
