Options:																														
Model:                           Discrete: Dependent																														
Tree File Name:                  pruned_tree.trees																														
Data File Name:                  BT_data.txt																														
Log File Name:                   res_dep.txt.Log.txt																														
Save Initial Trees:              False																														
Save Trees:                      False																														
Summary:                         False																														
Seed:                            4268589876																														
Precision:                       64 bits																														
Cores:                           2																														
Analysis Type:                   MCMC																														
Sample Period:                   30000																														
Iterations:                      30300000																														
Burn in:                         300000																														
MCMC ML Start:                   False																														
Schedule File:                   res_dep.txt.Schedule.txt																														
Rate Dev:                        AutoTune																														
No of Rates:                     8																														
Base frequency (PI's):           None																														
Character Symbols:               00,01,10,11																														
Using a covarion model:          False																														
Normalise Q Matrix:              False																														
Restrictions:																														
7380000	-1597.875852	47	0.108775	0.014453	0.176046	0.209964	0.100419	0.437006	0.045528	0.099425	0.252214	0.250319	0.24901	0.248458	0.358578	5.889227	0.514414	3.294179	1.495154	2.566663	1.349568	0.529901	0.131925	8.949319	0.907606	4.204095	0.398619	2.996272	0.772685	8.951814
7410000	-1596.337133	47	0.084967	0.012404	0.161385	0.17305	0.150242	0.360334	0.041661	0.107399	0.249754	0.249983	0.25008	0.250183	0.392116	8.79192	0.091052	1.863346	1.067579	5.863729	0.322575	9.533367	0.386804	7.609424	1.956281	1.904749	0.071983	8.131418	0.136304	6.697368
7440000	-1597.225869	47	0.102204	0.020492	0.180439	0.179314	0.186006	0.354553	0.036936	0.124972	0.249971	0.249997	0.250008	0.250024	1.109982	1.2856	0.157915	8.075647	0.922075	6.820218	0.120173	4.967496	2.415083	0.067634	1.118508	4.613824	0.320642	2.869531	0.31592	5.025283
7470000	-1596.88751	47	0.084881	0.031235	0.154439	0.172494	0.161286	0.440663	0.029961	0.139798	0.250513	0.250063	0.249818	0.249606	1.807001	0.194366	0.47607	7.86683	0.282713	8.091115	0.863377	0.204308	0.306294	9.863723	1.324431	2.637733	1.529599	1.521915	1.2905	6.863165
7500000	-1598.864055	47	0.077121	0.016909	0.116504	0.200515	0.177777	0.428705	0.049053	0.119714	0.250265	0.249973	0.24994	0.249823	0.245734	0.249665	0.359131	6.213354	0.621211	9.065986	1.191238	0.660119	0.458577	7.911812	0.947983	3.935277	0.954436	0.055472	0.608798	5.518833
7530000	-1596.985542	47	0.087242	0.027094	0.13666	0.14914	0.11371	0.468712	0.032719	0.133111	0.252044	0.250402	0.249057	0.248497	0.490342	1.712849	0.194516	1.349319	0.476957	8.437026	0.351893	0.860469	0.184807	9.020712	0.861134	5.45923	0.266377	5.972759	0.825248	3.604024
7560000	-1601.800648	47	0.094291	0.006341	0.151865	0.190003	0.075062	0.489697	0.058312	0.142404	0.251724	0.250229	0.249136	0.248911	0.699895	0.624703	0.827866	3.890184	1.671542	0.507484	0.669959	8.543023	0.141615	7.388158	0.670618	5.230181	0.334965	8.933181	0.285942	3.493323
7590000	-1600.843011	47	0.09855	0.015364	0.172306	0.1461	0.158583	0.579782	0.036278	0.111591	0.250775	0.250215	0.249635	0.249375	0.351505	5.556561	0.310936	2.276799	1.843068	0.471467	0.430153	6.398511	0.634235	0.966092	0.157076	9.784692	0.142101	0.766214	3.254921	0.105763
7620000	-1596.576212	47	0.090103	0.015785	0.174924	0.174306	0.08558	0.546111	0.035681	0.140847	0.255063	0.251191	0.247296	0.24645	1.421764	0.119693	1.19427	4.626631	0.784437	0.18446	0.751857	6.282055	2.436729	1.147727	2.831149	0.219518	0.747596	0.266854	1.250509	2.913552
7650000	-1596.475838	47	0.091295	0.01343	0.118791	0.191475	0.135742	0.499437	0.039766	0.127715	0.251582	0.249996	0.249451	0.248971	1.230986	0.374099	0.208622	6.00999	0.337999	2.382254	1.36926	0.555779	0.242861	0.274536	1.182279	6.267162	0.206865	9.146526	1.149399	5.204688
7680000	-1599.994267	47	0.094432	0.006034	0.128646	0.219436	0.110996	0.39809	0.039244	0.115572	0.252715	0.249938	0.249085	0.248261	1.567437	0.322992	0.374104	4.324139	1.919787	0.750679	1.856968	0.166534	1.445152	1.378549	0.817785	1.297589	0.128436	6.598206	0.425657	5.885133
7710000	-1597.620384	47	0.081925	0.023236	0.167868	0.21431	0.16234	0.503823	0.045498	0.11924	0.250653	0.25004	0.249772	0.249536	1.590841	0.298286	0.390827	1.444473	0.367053	5.860635	5.720755	0.052994	0.141632	0.550103	1.473879	4.799282	1.165324	1.701752	5.012063	0.076346
7740000	-1598.271027	47	0.083936	0.009417	0.129422	0.199432	0.100407	0.460789	0.040331	0.152295	0.252511	0.25007	0.248992	0.248427	2.527824	0.111197	0.803998	0.122377	1.781478	4.493727	6.524206	0.015335	1.568082	1.47083	1.32652	4.088437	1.226106	0.098125	5.956532	0.025896
7770000	-1598.07601	47	0.122591	0.019523	0.191974	0.181278	0.129922	0.453198	0.029505	0.139911	0.251011	0.250238	0.249543	0.249208	0.152966	3.748905	1.149725	0.392699	0.280287	4.353905	5.577543	0.031657	0.782726	1.626559	0.169306	5.445976	0.872166	1.631269	1.472327	1.188211
7800000	-1602.49855	47	0.099684	0.00916	0.107961	0.17646	0.151723	0.50503	0.041563	0.171539	0.25022	0.249991	0.24993	0.24986	0.493238	2.513204	0.274385	6.80078	0.688672	0.761949	0.704816	9.233509	1.375599	0.101233	1.449014	3.901233	1.178032	7.688706	0.302988	6.156924
7830000	-1595.505767	47	0.074256	0.018858	0.15071	0.182963	0.104955	0.495594	0.049011	0.135726	0.251317	0.25016	0.249405	0.249119	0.053873	1.972318	0.216372	0.911205	1.829187	1.40004	0.596603	7.407358	0.736095	5.251159	0.326598	7.556081	0.51992	1.644495	1.35256	0.143859
7860000	-1595.912498	47	0.088621	0.022023	0.169188	0.198093	0.163286	0.547856	0.038778	0.142451	0.250543	0.250058	0.249791	0.249608	0.495845	1.343518	0.362062	2.44997	0.361599	1.951325	0.183881	7.701538	0.216871	1.302624	0.83244	7.984838	0.891863	0.347184	3.478736	0.104571
7890000	-1596.060368	47	0.083226	0.023074	0.173695	0.208092	0.108818	0.498551	0.046705	0.121919	0.251813	0.250238	0.249186	0.248763	0.802968	1.757664	1.051721	3.36292	2.442521	0.358156	1.507225	6.158918	0.072977	2.466183	0.298529	4.106217	0.783379	9.492578	0.738673	0.83782
7920000	-1597.97158	47	0.083034	0.029997	0.173305	0.185867	0.165053	0.409095	0.030268	0.103897	0.251229	0.25016	0.249596	0.249015	1.317697	0.108456	0.374873	2.12551	8.158852	0.033064	2.287867	1.22005	2.58789	0.032077	0.172707	5.170133	0.796362	1.313764	0.550463	2.365853
7950000	-1599.452269	47	0.090061	0.021303	0.165388	0.142771	0.11204	0.572419	0.03179	0.11231	0.254651	0.251406	0.24752	0.246423	1.543179	1.488562	0.593666	2.898763	7.142928	0.043105	2.879777	0.328174	1.148971	1.068234	1.576392	4.427558	0.568471	3.363664	1.058456	4.680323
7980000	-1594.207773	47	0.094317	0.023934	0.162993	0.174307	0.148273	0.428296	0.038167	0.115393	0.25071	0.250106	0.249732	0.249453	0.207473	2.986488	0.358018	2.599013	0.671212	5.028759	0.943417	1.691289	0.879831	4.183437	0.493059	1.820208	1.073767	0.298199	2.146546	0.393939
8010000	-1596.671486	47	0.099597	0.01413	0.175144	0.161361	0.100272	0.384568	0.037401	0.095577	0.25287	0.250703	0.248632	0.247795	3.504858	0.06668	0.037355	6.853282	0.677228	9.744157	0.435881	0.189178	4.563702	0.02022	4.327235	0.154814	0.433246	4.87217	1.327537	0.713351
8040000	-1597.519561	47	0.090975	0.008737	0.174899	0.163067	0.132771	0.434324	0.035199	0.138713	0.249503	0.249923	0.250209	0.250364	3.504858	0.06668	0.037355	6.853282	0.677228	9.744157	0.435881	0.189178	4.563702	0.02022	4.327235	0.154814	0.433246	4.87217	1.327537	0.713351
8070000	-1596.269005	47	0.083766	0.018429	0.183039	0.162325	0.149029	0.537617	0.043309	0.131099	0.249798	0.249964	0.25009	0.250149	3.504858	0.06668	0.037355	6.853282	0.677228	9.744157	0.435881	0.189178	4.563702	0.02022	4.327235	0.154814	0.433246	4.87217	1.327537	0.713351
8100000	-1595.743656	47	0.088771	0.012729	0.185517	0.1669	0.129339	0.500918	0.041039	0.127918	0.250044	0.250025	0.249975	0.249955	3.046832	0.015456	0.793569	4.73173	0.617857	7.316734	0.813907	2.293212	0.519618	6.889118	1.658343	1.440157	1.504963	0.135216	5.831881	0.042104
8130000	-1600.329646	47	0.067239	0.028627	0.183234	0.189921	0.0939	0.564915	0.057159	0.121763	0.251251	0.250251	0.249349	0.249149	0.668436	6.309043	0.106035	0.796319	0.242387	5.506332	0.370222	4.345695	0.722194	6.655087	1.156551	4.838316	0.331522	2.25397	0.802848	1.30934
8160000	-1596.877335	47	0.079453	0.017204	0.139799	0.176266	0.114761	0.411719	0.051216	0.136386	0.25039	0.250032	0.249844	0.249734	0.282841	8.951237	0.317119	2.360011	3.913547	0.135626	0.481935	4.596221	0.511339	5.657235	1.490213	5.4016	0.214911	7.171723	0.301918	0.23679
8190000	-1605.419709	47	0.12995	0.036788	0.19137	0.18348	0.144384	0.658908	0.039381	0.155738	0.250397	0.250112	0.249797	0.249694	0.814096	6.130034	1.357208	0.021198	1.124007	3.335869	0.321117	5.210525	0.50828	0.836429	0.442836	2.678625	0.800103	6.629988	0.571533	2.870326
8220000	-1596.08124	47	0.07803	0.013239	0.134616	0.199325	0.141179	0.498926	0.037824	0.150331	0.250838	0.250007	0.249706	0.249449	0.760843	0.208779	0.41449	0.078813	0.319504	2.979294	0.139784	0.372157	0.674977	7.344125	0.971865	2.945895	0.387949	0.564813	5.360107	0.039081
8250000	-1599.112213	47	0.093806	0.01641	0.191885	0.22643	0.152761	0.510757	0.053396	0.127619	0.250271	0.250026	0.249896	0.249808	0.203949	0.513747	1.465366	0.018316	0.512977	3.389711	1.834588	0.087814	0.284266	6.260932	0.445446	3.846877	0.7189	1.452196	5.554743	0.038762
8280000	-1597.92615	47	0.082961	0.012894	0.107247	0.185831	0.143993	0.38209	0.027819	0.122249	0.251522	0.249889	0.24961	0.24898	0.493267	4.688409	0.394927	2.054366	1.893359	0.074297	1.138044	0.465489	0.958756	0.60443	0.242525	6.5331	2.695976	0.006766	0.500431	0.874845
8310000	-1597.727589	47	0.085612	0.014344	0.160266	0.177464	0.09127	0.487878	0.03199	0.15753	0.254084	0.250731	0.248	0.247186	1.004807	9.011194	0.567824	3.032156	0.664063	7.113901	0.972126	3.825693	0.144745	3.421755	1.9072	0.363887	0.549858	2.575111	1.363123	8.667831
8340000	-1599.957117	47	0.081031	0.023186	0.161566	0.131874	0.126534	0.552427	0.025374	0.15886	0.251683	0.250529	0.249124	0.248664	0.15976	4.706838	0.564359	2.878789	0.955682	1.427053	0.366114	5.612392	0.814217	0.530299	2.744663	0.94193	0.201895	7.918892	3.193816	0.056654
8370000	-1595.900731	47	0.098656	0.02588	0.170428	0.161973	0.1099	0.55493	0.04141	0.137878	0.251393	0.250362	0.249273	0.248972	0.690683	0.676517	0.236263	5.733878	1.812857	0.434262	1.351306	2.321312	0.785951	0.392674	1.502727	6.850364	1.980464	6.88994	0.907543	6.635432
8400000	-1595.722717	47	0.093389	0.023525	0.159759	0.211541	0.143876	0.434648	0.039065	0.111128	0.251128	0.25007	0.249613	0.249189	2.694752	0.344922	0.192107	4.993647	2.033402	0.56145	0.39523	1.447485	1.384872	0.446957	0.070327	3.869332	0.46151	1.338785	0.791698	2.198437
8430000	-1595.831242	47	0.086154	0.012631	0.155305	0.18422	0.162367	0.387799	0.033272	0.110031	0.250488	0.250034	0.249855	0.249622	0.439497	1.470113	0.247955	0.700241	0.267118	0.190803	1.322797	0.4337	5.014896	0.067839	0.834992	2.748342	2.053428	0.047908	0.395648	1.825923
8460000	-1596.127885	47	0.10239	0.012884	0.163861	0.215595	0.112016	0.441263	0.049365	0.118562	0.25121	0.250103	0.249506	0.249182	0.272882	8.194545	0.280716	5.611694	2.628292	1.074734	0.40663	6.255504	0.386439	8.502841	1.492688	1.034777	1.128604	5.203489	1.519668	1.923893
8490000	-1595.248412	47	0.073337	0.019083	0.150756	0.176085	0.121926	0.491345	0.047319	0.131858	0.250639	0.250081	0.249725	0.249555	0.596291	0.731342	0.968149	0.89864	2.226931	0.41401	1.067602	1.386715	0.867711	0.510382	0.997019	2.229035	0.212894	1.222161	0.213036	0.64529
8520000	-1600.032105	47	0.08419	0.018815	0.16654	0.160208	0.151245	0.667961	0.025331	0.14647	0.252632	0.250594	0.248755	0.248019	1.871943	0.106799	0.409679	2.305905	1.121249	0.821047	0.427833	1.460679	0.29286	1.224741	1.456076	8.403499	0.098817	0.784843	1.275604	1.14081
8550000	-1599.542042	47	0.085352	0.027035	0.114697	0.209078	0.108752	0.419949	0.041785	0.132167	0.251522	0.249957	0.249472	0.249049	0.16696	4.016866	0.087906	9.760867	0.631726	7.342457	0.121587	2.406515	1.010902	0.412232	1.422153	1.685103	0.20625	1.420263	0.635684	7.720481
8580000	-1595.556861	47	0.079419	0.023411	0.157429	0.157861	0.133788	0.479842	0.049038	0.124125	0.250209	0.250041	0.249907	0.249843	0.543046	2.007702	0.224458	1.119651	0.446458	0.50833	1.45329	1.040598	0.70137	0.392966	3.222123	0.3153	0.191146	8.622308	0.539606	3.386632
8610000	-1602.310163	47	0.078088	0.01563	0.134385	0.175955	0.156798	0.689175	0.053011	0.195222	0.249751	0.249991	0.2501	0.250158	0.822759	6.82011	0.321103	8.302357	0.699156	0.737859	0.845462	3.352833	1.015042	0.526697	3.033855	0.232715	0.166677	2.035057	0.16192	9.575627
8640000	-1595.888263	47	0.089661	0.020186	0.13884	0.154478	0.115562	0.376326	0.039523	0.118122	0.251064	0.25016	0.249564	0.249212	0.917695	4.985571	0.295661	7.398074	0.126825	2.851915	0.288478	3.304765	0.575723	1.232579	5.861241	0.058601	2.342915	0.521365	1.705281	1.499145
8670000	-1598.927074	47	0.068873	0.017431	0.126297	0.192115	0.107867	0.618587	0.047932	0.161896	0.252249	0.25009	0.249036	0.248625	4.512331	0.01135	0.087341	7.871164	0.081384	6.184287	0.097638	7.836712	0.74375	2.876805	4.735308	0.148098	0.748696	2.184451	1.841681	0.431191
8700000	-1597.5096	47	0.076334	0.032495	0.174314	0.19572	0.127574	0.465991	0.044626	0.123229	0.250958	0.250137	0.249596	0.249309	0.346762	5.131218	2.410565	0.009571	0.33738	2.266987	0.613315	9.045475	0.65707	1.287896	0.57322	1.591273	1.100472	2.495092	0.611406	0.309737
8730000	-1597.455261	47	0.094254	0.027241	0.162987	0.142642	0.123243	0.389551	0.028111	0.109563	0.25209	0.250574	0.249059	0.248277	0.207973	6.812014	0.172664	1.963917	7.358208	0.039342	0.966965	0.356825	1.87518	0.862625	0.776346	1.34624	2.083888	0.005915	1.16379	2.398114
8760000	-1597.379596	47	0.079063	0.015568	0.154609	0.182107	0.183692	0.421213	0.026425	0.124845	0.250162	0.250014	0.249954	0.24987	0.736713	0.185556	0.56902	0.121497	0.613295	4.581156	0.595999	2.387529	0.411529	5.520256	1.692724	0.42782	0.511759	6.952689	1.014685	3.142902
8790000	-1598.227085	47	0.088582	0.017209	0.185084	0.186035	0.123562	0.646374	0.031416	0.151189	0.253021	0.250635	0.24851	0.247834	0.372057	8.774058	0.659729	0.138426	0.17392	3.402819	4.29415	0.05789	1.088706	3.970749	2.039882	2.124272	0.108812	0.339646	2.088681	0.226343
8820000	-1596.075817	47	0.091857	0.013757	0.156642	0.178787	0.12776	0.523568	0.045329	0.114872	0.251307	0.250185	0.249432	0.249076	1.455536	0.724998	0.352667	0.143947	0.973562	1.836292	0.696197	3.000202	1.328536	0.105704	6.843224	0.136507	0.449997	1.552321	1.055066	0.410049
8850000	-1598.016828	47	0.0892	0.019442	0.188028	0.219699	0.104429	0.495201	0.052106	0.107612	0.251759	0.250248	0.249191	0.248802	0.462916	3.223706	1.113084	5.27822	0.768588	1.682783	0.867238	6.595505	0.065278	5.426902	7.669757	0.121964	0.331664	7.524192	0.09569	8.553572
8880000	-1603.14405	47	0.094176	0.031764	0.17402	0.150311	0.096989	0.274668	0.044329	0.109464	0.250599	0.250162	0.249723	0.249515	1.693774	2.503273	0.761453	4.936804	2.186073	0.094847	1.103231	0.095917	0.123042	7.733487	1.65351	0.139281	0.817011	4.211364	0.329745	7.78302
8910000	-1596.906425	47	0.074567	0.021008	0.168316	0.13776	0.098217	0.461323	0.038739	0.129656	0.251118	0.250359	0.249392	0.249131	1.446821	0.587389	0.205854	3.810483	0.595627	1.966996	0.107275	4.781058	7.331334	0.024995	1.83312	0.596129	0.64132	2.284139	0.944449	1.566223
8940000	-1595.494056	47	0.078453	0.01891	0.158514	0.205193	0.1366	0.48748	0.036884	0.137813	0.251275	0.250089	0.249516	0.24912	0.309827	0.372838	0.179173	4.617793	1.059284	2.185786	1.456961	9.900173	7.934024	0.037935	1.533561	0.578726	0.592191	0.991916	0.591502	3.009732
8970000	-1597.297208	47	0.097541	0.02778	0.162947	0.144995	0.141252	0.55315	0.042806	0.147164	0.250321	0.250086	0.249842	0.24975	0.54017	2.560755	0.195857	5.502913	2.06887	0.177769	1.044573	6.742199	1.660686	6.995625	7.646711	0.135396	0.812721	3.738942	0.806985	0.92176
9000000	-1597.467188	47	0.083784	0.017152	0.165994	0.1812	0.144626	0.651684	0.032728	0.148076	0.25183	0.250298	0.249175	0.248697	0.755492	3.194529	0.185381	8.490363	1.463634	0.67372	0.844746	1.814094	0.351587	5.53084	8.485381	0.061233	1.348809	4.294936	0.456012	9.91508
9030000	-1595.405561	47	0.089149	0.016432	0.16318	0.183839	0.095525	0.46533	0.036705	0.142256	0.252885	0.250482	0.248629	0.248004	0.357543	2.967724	0.130009	8.321775	1.930451	0.7023	3.638563	0.069032	0.560957	2.016433	7.913419	0.108503	0.43052	1.771974	0.589791	8.424692
9060000	-1597.873212	47	0.085704	0.022893	0.180173	0.134787	0.119386	0.518831	0.050797	0.141263	0.24959	0.249875	0.250221	0.250315	0.357543	2.967724	0.130009	8.321775	1.930451	0.7023	3.638563	0.069032	0.560957	2.016433	7.913419	0.108503	0.43052	1.771974	0.589791	8.424692
9090000	-1598.456437	47	0.0975	0.015678	0.140176	0.210021	0.093967	0.543051	0.037862	0.164077	0.252843	0.250209	0.248733	0.248215	0.299107	3.408576	0.787632	8.97938	0.594992	3.202313	6.157124	0.085989	1.284011	0.604252	5.111337	0.324987	0.648212	0.411345	0.597775	9.653501
9120000	-1595.996192	47	0.084186	0.022056	0.131991	0.147583	0.130144	0.472343	0.033729	0.131297	0.251367	0.250216	0.249422	0.248995	0.487891	7.699434	0.248204	3.071285	0.825606	1.636441	7.63814	0.050006	3.845292	0.11437	1.918595	1.67559	1.144737	0.773394	0.020899	4.328554
9150000	-1596.411144	47	0.100905	0.02863	0.155805	0.19711	0.12568	0.419187	0.045083	0.120941	0.250663	0.25007	0.249743	0.249525	0.504798	5.631409	0.519889	1.846861	0.767511	0.704882	7.308335	0.0718	0.275775	1.05335	3.367869	0.689911	1.032111	1.897666	1.241268	0.482357
9180000	-1602.969152	47	0.080724	0.007933	0.160953	0.166826	0.114357	0.800145	0.043134	0.190775	0.249817	0.250012	0.250076	0.250096	0.7207	6.143809	0.158204	3.873775	0.568066	8.880566	4.730779	0.042724	1.38433	3.533489	2.574606	1.330881	0.320922	6.328143	1.268517	1.611569
9210000	-1597.838568	47	0.099696	0.010527	0.190661	0.190992	0.154552	0.493701	0.033665	0.15093	0.250157	0.250028	0.249936	0.249879	0.877601	0.080335	0.428407	3.735457	1.22429	4.502605	3.177501	0.124866	1.189332	3.498894	0.738205	7.155993	0.290036	6.48979	0.229679	6.022132
9240000	-1599.713095	47	0.085193	0.022898	0.162344	0.126024	0.124359	0.508501	0.046444	0.102346	0.250294	0.250105	0.249842	0.249758	0.452459	8.484174	0.048041	4.004412	0.495333	4.904602	2.504128	0.171614	0.584631	0.528363	2.942284	0.565046	0.379931	8.427184	0.215116	7.813453
9270000	-1597.169126	47	0.089038	0.030739	0.150994	0.17762	0.142789	0.541366	0.029286	0.149223	0.251226	0.250179	0.249486	0.24911	0.338799	9.322152	0.145725	2.426135	0.732409	1.839889	0.053423	6.983589	0.13731	5.204111	1.181432	2.498574	0.755477	7.814575	0.137293	7.690103
9300000	-1599.348005	47	0.074898	0.028832	0.145875	0.151669	0.143344	0.615055	0.026611	0.157239	0.251919	0.250385	0.249114	0.248582	0.450012	3.182785	0.146554	1.012863	0.261474	0.950649	0.521284	0.946951	0.274033	0.947961	1.063474	4.305463	0.173522	3.693109	0.791483	7.261363
9330000	-1598.845271	47	0.088648	0.014102	0.119307	0.212429	0.091683	0.433142	0.042748	0.138663	0.253013	0.249974	0.248835	0.248177	0.308376	5.136568	0.157041	1.292501	1.018927	0.899584	1.492845	2.289899	0.686793	8.860616	0.567648	3.333284	3.386243	0.017971	0.184626	0.974684
9360000	-1598.491828	47	0.081916	0.02167	0.204823	0.140597	0.13181	0.451643	0.032136	0.111052	0.250608	0.250236	0.249691	0.249465	0.723519	6.763736	0.392723	1.862574	1.209107	3.082864	0.08987	2.737017	4.929982	0.111943	1.821255	0.451236	0.139605	6.389956	1.722305	0.106226
9390000	-1597.796268	47	0.093667	0.016385	0.139738	0.191092	0.117234	0.546337	0.027519	0.127512	0.254869	0.250483	0.247943	0.246705	2.353744	0.126995	0.446939	2.168777	1.709511	0.64834	2.260575	6.220964	0.253569	4.385709	1.292254	2.320675	0.311713	5.972486	0.692672	4.791522
9420000	-1594.940557	47	0.09568	0.018544	0.155236	0.181246	0.141235	0.489214	0.028768	0.145017	0.251224	0.250154	0.249513	0.249109	0.229559	2.852874	0.414788	0.697755	0.060333	5.365072	1.385888	0.358808	1.226489	0.90436	4.186058	0.3317	0.104337	9.009729	0.644508	8.25138
9450000	-1594.423995	47	0.083113	0.01918	0.155434	0.172364	0.101223	0.449777	0.0466	0.124043	0.251504	0.250247	0.249299	0.24895	1.073209	0.472909	0.123926	2.402228	1.953605	0.328145	1.088166	0.501193	0.422448	5.99095	2.64325	4.350692	3.140947	0.025609	2.242019	2.715407
9480000	-1598.677019	47	0.104155	0.031405	0.192776	0.141998	0.162647	0.508552	0.039652	0.138006	0.250114	0.250039	0.249945	0.249903	0.748574	3.891043	0.634368	2.52446	2.515723	0.075199	0.14015	0.227428	0.126164	5.817085	0.598694	6.408221	7.576549	0.004838	0.380889	6.33569
9510000	-1596.831323	47	0.104519	0.016021	0.143444	0.177717	0.165616	0.45398	0.042466	0.146956	0.250109	0.250007	0.249964	0.249921	0.821571	4.109726	0.511139	1.00909	3.959939	0.053651	0.764975	1.024822	0.572817	5.782328	0.730154	5.308671	7.65729	0.008851	0.018157	6.752466
9540000	-1595.995035	47	0.090723	0.012435	0.177532	0.159139	0.09799	0.493677	0.039396	0.140601	0.251368	0.250366	0.249278	0.248987	0.821571	4.109726	0.511139	1.00909	3.959939	0.053651	0.764975	1.024822	0.572817	5.782328	0.730154	5.308671	7.65729	0.008851	0.018157	6.752466
9570000	-1595.463218	47	0.085889	0.023819	0.149496	0.148572	0.119916	0.427728	0.034278	0.111003	0.252053	0.25044	0.249084	0.248424	0.821571	4.109726	0.511139	1.00909	3.959939	0.053651	0.764975	1.024822	0.572817	5.782328	0.730154	5.308671	7.65729	0.008851	0.018157	6.752466
9600000	-1597.147712	47	0.099185	0.018869	0.153384	0.154322	0.105123	0.378419	0.050729	0.111873	0.250596	0.250122	0.249724	0.249557	0.821571	4.109726	0.511139	1.00909	3.959939	0.053651	0.764975	1.024822	0.572817	5.782328	0.730154	5.308671	7.65729	0.008851	0.018157	6.752466
9630000	-1599.237085	47	0.095191	0.012705	0.169981	0.230086	0.100519	0.513435	0.05788	0.154431	0.250913	0.250074	0.249592	0.249421	0.821571	4.109726	0.511139	1.00909	3.959939	0.053651	0.764975	1.024822	0.572817	5.782328	0.730154	5.308671	7.65729	0.008851	0.018157	6.752466
9660000	-1600.017628	47	0.077911	0.030439	0.143127	0.144337	0.16277	0.356139	0.035774	0.087115	0.250871	0.250134	0.249729	0.249266	0.495637	5.930161	0.252208	1.865342	4.565969	0.283087	0.069813	0.961672	1.065007	4.898782	1.044269	5.104428	6.538337	0.00822	0.193206	5.966005
9690000	-1601.833768	47	0.08138	0.016708	0.223477	0.14301	0.097467	0.520741	0.059874	0.139599	0.247821	0.249216	0.25131	0.251654	0.355417	8.595026	0.498253	3.106885	3.415184	0.464674	0.862592	2.998146	0.306553	4.509148	1.549067	3.241077	7.376128	0.007419	0.528547	4.405354
9720000	-1595.106042	47	0.086958	0.024883	0.179887	0.166862	0.118509	0.477295	0.038188	0.139261	0.251047	0.250248	0.249495	0.249211	0.355417	8.595026	0.498253	3.106885	3.415184	0.464674	0.862592	2.998146	0.306553	4.509148	1.549067	3.241077	7.376128	0.007419	0.528547	4.405354
9750000	-1597.783727	47	0.078683	0.016564	0.128095	0.158694	0.169692	0.384365	0.041679	0.110142	0.249872	0.250001	0.250035	0.250092	0.357767	6.093581	0.733956	0.509591	1.061162	1.086577	3.704397	0.197556	0.557002	8.166024	1.325814	1.389303	0.112327	2.181923	0.770446	6.024825
9780000	-1595.222056	47	0.101606	0.01767	0.173238	0.162838	0.134361	0.370085	0.038506	0.102231	0.250737	0.25015	0.249708	0.249405	0.485155	0.546318	0.37421	8.781218	1.450975	0.95413	0.848311	5.368811	0.556409	9.527096	0.827498	0.939917	0.781214	3.338632	1.099583	0.186227
9810000	-1598.454569	47	0.071118	0.021143	0.135312	0.199613	0.134644	0.552076	0.050709	0.161546	0.250511	0.250009	0.249805	0.249675	0.653712	7.113973	1.157088	1.044048	0.908985	2.872195	1.471047	1.214352	1.593643	0.494262	1.836207	2.225841	0.282362	7.982981	1.086959	0.666286
9840000	-1598.151307	47	0.103427	0.020381	0.166511	0.199691	0.084251	0.393388	0.052649	0.126119	0.251227	0.250187	0.249415	0.249171	0.882825	0.168209	0.616505	1.732719	0.514346	2.985185	0.11143	3.751827	0.209269	3.789722	1.149961	9.054577	0.549072	1.61817	0.128962	3.235439
9870000	-1598.947479	47	0.094182	0.033267	0.172714	0.157611	0.147627	0.321292	0.045742	0.09363	0.250266	0.250053	0.249908	0.249773	1.124345	3.146727	0.196165	4.979232	0.411048	2.850263	0.993479	6.446936	1.278222	2.510805	0.36495	9.936004	0.354598	9.100029	0.635254	8.336582
9900000	-1596.71057	47	0.090411	0.018768	0.118288	0.197553	0.158645	0.515519	0.035829	0.126802	0.251213	0.249968	0.249622	0.249197	0.225549	1.509065	0.464912	3.84976	0.381267	7.388207	0.454064	0.960812	4.953765	0.032822	0.823881	5.162686	1.04142	5.46803	0.716671	2.8993
9930000	-1598.522187	47	0.070719	0.02133	0.153607	0.160587	0.174396	0.397766	0.025604	0.120011	0.250065	0.250018	0.249979	0.249937	0.490325	3.010254	0.398809	1.451578	0.707847	1.2819	0.536002	1.837256	1.60612	0.444222	0.776632	0.732456	1.441679	1.497524	0.11539	4.512257
9960000	-1597.209192	47	0.097864	0.025771	0.16983	0.159287	0.091753	0.471713	0.033584	0.133337	0.253064	0.250849	0.248368	0.247719	0.375664	8.145222	0.320771	7.426817	1.26215	1.251668	0.505296	2.726405	0.372865	3.873819	0.559065	4.070343	0.350455	9.777193	0.399043	2.873681
9990000	-1597.820608	47	0.107118	0.020385	0.133793	0.202115	0.197747	0.457943	0.038496	0.12332	0.25025	0.249993	0.249939	0.249818	1.751962	0.072895	0.550178	4.850229	3.365326	0.088096	1.223026	3.13705	0.269107	3.372057	0.724151	3.275967	0.223823	3.130675	0.098625	1.82137
10020000	-1598.339804	47	0.097683	0.015228	0.156146	0.165272	0.077832	0.469249	0.033161	0.140545	0.255575	0.251248	0.24707	0.246106	1.08395	2.980911	0.494163	4.784894	1.854195	0.110178	1.499554	1.557935	0.087875	7.844144	1.170133	0.69985	1.033537	1.118372	4.229049	0.044573
